time,temperature_2m,relative_humidity_2m,wind_speed_10m,wind_direction_10m,pressure_msl,precipitation
2025-08-21T21:00,27.7,88,6.3,85,1000.7,0.0
2025-08-21T22:00,27.2,90,4.7,108,1001.0,0.0
2025-08-21T23:00,25.9,94,6.2,102,1001.0,2.1
2025-08-22T00:00,25.6,94,4.2,160,1001.1,0.1
2025-08-22T01:00,28.0,92,3.0,25,1000.4,0.0
2025-08-22T02:00,28.7,86,3.7,35,1000.7,0.0
2025-08-22T03:00,30.0,78,1.1,72,1000.7,0.1
2025-08-22T04:00,31.3,71,2.1,110,1000.8,0.0
2025-08-22T05:00,32.6,64,4.0,120,1000.8,0.1
2025-08-22T06:00,33.7,58,4.8,110,1000.1,0.1
2025-08-22T07:00,34.5,54,5.1,96,999.5,0.1
2025-08-22T08:00,34.2,55,5.6,88,998.6,0.2
2025-08-22T09:00,33.9,55,4.3,62,997.4,0.1
2025-08-22T10:00,34.5,53,4.6,42,996.0,0.0
2025-08-22T11:00,34.3,52,6.9,49,995.7,0.0
2025-08-22T12:00,33.7,55,6.1,60,995.9,0.0
2025-08-22T13:00,32.4,65,7.2,152,997.2,0.0
2025-08-22T14:00,31.6,69,5.1,163,998.3,0.0
2025-08-22T15:00,30.9,73,2.9,150,999.1,0.0
2025-08-22T16:00,30.1,76,4.6,132,1000.4,0.4
2025-08-22T17:00,29.5,82,7.5,130,1000.6,0.0
2025-08-22T18:00,28.9,85,5.6,121,1000.5,0.0
2025-08-22T19:00,28.3,88,6.8,117,1000.1,0.0
2025-08-22T20:00,27.8,88,5.2,112,999.6,0.0
2025-08-22T21:00,27.5,90,4.3,92,999.3,0.3
2025-08-22T22:00,26.5,93,1.5,45,999.5,1.9
2025-08-22T23:00,25.9,98,1.8,294,999.7,0.4
2025-08-23T00:00,25.8,97,2.3,18,1000.1,0.2
2025-08-23T01:00,26.5,93,2.5,60,999.8,0.0
2025-08-23T02:00,27.4,89,2.5,69,1000.1,0.0
2025-08-23T03:00,28.9,82,4.2,100,1000.7,0.0
2025-08-23T04:00,30.2,74,7.0,100,1000.9,0.1
2025-08-23T05:00,31.5,69,7.1,105,1001.2,0.1
2025-08-23T06:00,32.1,65,6.3,85,1000.5,0.0
2025-08-23T07:00,33.0,61,6.5,82,999.7,0.0
2025-08-23T08:00,30.0,73,8.0,98,999.1,1.6
2025-08-23T09:00,31.8,69,1.9,49,997.5,0.4
2025-08-23T10:00,30.2,73,11.1,78,997.5,0.7
2025-08-23T11:00,29.6,77,2.2,104,997.2,0.2
2025-08-23T12:00,29.1,80,0.2,90,997.5,0.1
2025-08-23T13:00,28.1,86,2.6,65,998.8,0.3
2025-08-23T14:00,27.6,89,4.7,32,999.5,0.4
2025-08-23T15:00,27.2,92,6.3,59,1000.3,0.0
2025-08-23T16:00,26.7,93,7.1,69,1001.0,0.2
2025-08-23T17:00,26.6,93,6.4,74,1001.3,0.1
2025-08-23T18:00,26.4,94,6.1,78,1000.8,0.0
2025-08-23T19:00,26.3,95,4.5,97,1000.9,0.0
2025-08-23T20:00,26.2,95,3.4,74,1000.2,0.0
2025-08-23T21:00,26.1,95,5.8,86,999.8,0.0
2025-08-23T22:00,26.0,95,3.5,105,1000.0,0.0
2025-08-23T23:00,26.0,95,6.7,90,1000.1,0.0
2025-08-24T00:00,25.9,95,5.5,101,1000.2,0.0
2025-08-24T01:00,26.3,92,6.6,123,1000.8,0.0
2025-08-24T02:00,27.0,89,5.1,132,1001.2,0.0
2025-08-24T03:00,28.3,85,9.2,123,1001.4,0.0
2025-08-24T04:00,29.5,79,9.8,122,1002.0,0.1
2025-08-24T05:00,30.5,75,9.9,112,1002.2,0.1
2025-08-24T06:00,31.6,70,11.2,109,1001.9,0.2
2025-08-24T07:00,29.5,78,6.9,120,1001.4,3.6
2025-08-24T08:00,31.2,73,6.8,48,1000.2,0.0
2025-08-24T09:00,28.6,82,8.8,85,999.4,2.9
2025-08-24T10:00,29.6,79,9.1,27,998.6,0.1
2025-08-24T11:00,29.3,82,7.2,89,998.4,0.3
2025-08-24T12:00,26.5,91,11.7,80,999.4,8.1
2025-08-24T13:00,28.7,82,9.0,125,999.7,0.0
2025-08-24T14:00,28.0,84,7.7,121,1000.3,0.1
2025-08-24T15:00,27.5,88,4.3,75,1000.8,0.0
2025-08-24T16:00,27.3,89,4.9,73,1001.1,0.0
2025-08-24T17:00,26.7,88,7.0,64,1001.6,0.8
2025-08-24T18:00,26.0,91,12.9,75,1001.8,0.2
2025-08-24T19:00,25.3,93,9.5,80,1001.7,0.3
2025-08-24T20:00,25.3,93,9.3,99,1000.8,0.3
2025-08-24T21:00,25.3,93,9.0,102,1000.6,0.8
2025-08-24T22:00,24.9,95,9.7,121,1000.6,2.8
2025-08-24T23:00,24.9,95,9.5,129,1000.5,0.2
2025-08-25T00:00,24.8,95,12.3,104,1000.8,1.5
2025-08-25T01:00,25.4,95,11.4,121,1000.1,1.2
2025-08-25T02:00,25.9,93,10.9,117,1000.5,0.7
2025-08-25T03:00,26.7,91,16.3,112,1000.8,0.3
2025-08-25T04:00,27.5,87,13.4,114,1001.4,0.1
2025-08-25T05:00,28.8,79,15.6,111,1001.0,0.2
2025-08-25T06:00,29.5,76,17.1,112,1000.6,0.2
2025-08-25T07:00,29.6,78,13.3,113,999.9,0.6
2025-08-25T08:00,29.3,77,14.5,107,998.5,0.3
2025-08-25T09:00,28.7,80,14.1,100,998.1,0.2
2025-08-25T10:00,29.4,77,12.5,115,997.1,0.3
2025-08-25T11:00,27.3,86,9.7,135,997.2,8.0
2025-08-25T12:00,26.9,90,5.2,92,997.5,0.4
2025-08-25T13:00,27.7,86,9.2,107,998.4,0.0
2025-08-25T14:00,27.4,87,10.1,112,999.0,0.1
2025-08-25T15:00,27.1,88,10.7,115,999.8,0.1
2025-08-25T16:00,26.8,89,10.2,113,1000.8,0.0
2025-08-25T17:00,26.3,91,13.2,124,1001.2,0.3
2025-08-25T18:00,26.2,93,11.2,125,1001.4,0.2
2025-08-25T19:00,26.0,94,10.9,130,1001.5,0.0
2025-08-25T20:00,25.7,95,14.2,131,1001.4,0.6
2025-08-25T21:00,25.2,94,13.0,118,1001.3,0.3
2025-08-25T22:00,25.5,94,16.6,124,1001.4,0.1
2025-08-25T23:00,25.5,94,16.0,125,1001.6,0.3
2025-08-26T00:00,25.4,95,13.5,128,1002.1,0.1
2025-08-26T01:00,26.1,93,11.8,118,1002.3,0.1
2025-08-26T02:00,26.0,87,15.6,126,1003.5,2.7
2025-08-26T03:00,26.5,91,18.6,127,1003.5,0.6
2025-08-26T04:00,27.7,88,13.5,128,1004.3,0.3
2025-08-26T05:00,29.2,80,15.0,133,1004.4,0.1
2025-08-26T06:00,29.5,77,13.0,127,1004.2,0.2
2025-08-26T07:00,29.7,75,12.5,130,1003.0,0.0
2025-08-26T08:00,30.3,75,12.2,137,1002.5,0.3
2025-08-26T09:00,28.6,81,11.6,129,1002.1,1.5
2025-08-26T10:00,29.2,81,7.7,129,1000.9,0.1
2025-08-26T11:00,29.7,80,7.6,117,1000.2,0.0
2025-08-26T12:00,29.7,79,7.4,122,1000.7,0.0
2025-08-26T13:00,27.9,89,3.1,135,1001.7,0.0
2025-08-26T14:00,27.3,90,6.7,110,1002.5,0.0
2025-08-26T15:00,26.8,92,8.0,126,1002.8,0.3
2025-08-26T16:00,26.5,93,5.1,117,1003.6,0.0
2025-08-26T17:00,26.5,94,7.7,115,1003.7,0.0
2025-08-26T18:00,26.3,95,7.3,118,1003.8,0.0
2025-08-26T19:00,26.1,95,7.5,110,1003.8,0.0
2025-08-26T20:00,25.9,96,7.3,106,1003.2,0.0
2025-08-26T21:00,25.7,96,6.2,112,1002.9,0.0
2025-08-26T22:00,25.5,98,6.7,117,1002.8,0.0
2025-08-26T23:00,25.4,98,3.6,108,1003.0,0.1
2025-08-27T00:00,25.3,97,5.6,105,1003.2,0.0
2025-08-27T01:00,26.3,96,6.1,114,1003.2,0.1
2025-08-27T02:00,27.1,93,2.3,135,1003.8,0.6
2025-08-27T03:00,27.5,85,6.0,151,1004.1,1.1
2025-08-27T04:00,28.5,84,8.1,119,1004.4,0.1
2025-08-27T05:00,29.8,80,6.5,132,1004.2,0.0
2025-08-27T06:00,30.9,77,6.1,146,1003.6,0.0
2025-08-27T07:00,31.4,75,6.7,142,1002.7,0.2
2025-08-27T08:00,32.0,71,5.5,139,1001.8,0.0
2025-08-27T09:00,32.6,69,4.9,144,1000.7,0.0
2025-08-27T10:00,32.6,69,4.1,151,999.6,0.0
2025-08-27T11:00,32.5,68,3.3,135,998.7,0.0
2025-08-27T12:00,31.7,71,3.8,115,998.6,0.0
2025-08-27T13:00,29.0,84,1.0,68,1000.4,0.0
2025-08-27T14:00,28.5,89,1.9,29,1001.0,0.0
2025-08-27T15:00,28.4,91,1.3,146,1001.9,0.0
2025-08-27T16:00,28.2,92,2.1,75,1002.7,0.0
2025-08-27T17:00,27.7,93,8.3,101,1003.0,0.0
2025-08-27T18:00,27.2,92,5.9,153,1003.2,0.2
2025-08-27T19:00,27.0,94,5.2,119,1002.8,0.1
2025-08-27T20:00,26.3,96,6.5,62,1002.6,0.3
2025-08-27T21:00,26.1,95,5.9,130,1002.7,1.1
2025-08-27T22:00,26.1,96,5.1,98,1002.5,0.2
2025-08-27T23:00,25.7,98,2.2,76,1002.4,0.0
2025-08-28T00:00,25.8,96,4.5,146,1002.6,0.0
2025-08-28T01:00,26.9,93,6.7,90,1003.0,0.0
2025-08-28T02:00,27.3,93,4.0,90,1003.5,0.0
2025-08-28T03:00,28.3,89,4.4,97,1003.7,0.0
2025-08-28T04:00,29.7,81,6.6,111,1003.5,0.0
2025-08-28T05:00,30.9,77,6.1,122,1003.4,0.0
2025-08-28T06:00,31.6,75,6.0,131,1002.6,0.1
2025-08-28T07:00,32.1,73,5.8,144,1001.6,0.1
2025-08-28T08:00,32.2,73,5.5,153,1000.6,0.1
2025-08-28T09:00,32.5,71,4.8,155,999.3,0.0
2025-08-28T10:00,32.7,70,4.1,167,998.3,0.0
2025-08-28T11:00,32.1,71,4.0,190,997.8,0.0
2025-08-28T12:00,30.2,76,4.5,265,998.3,0.8
2025-08-28T13:00,29.0,86,7.9,120,1000.0,0.7
2025-08-28T14:00,28.9,90,8.6,129,1000.5,0.0
2025-08-28T15:00,28.6,90,6.5,166,1001.8,0.0
2025-08-28T16:00,28.3,91,4.5,173,1002.7,0.0
2025-08-28T17:00,26.8,93,6.0,53,1003.4,8.6
2025-08-28T18:00,25.5,97,7.0,90,1003.5,9.4
2025-08-28T19:00,25.9,96,6.1,118,1003.2,0.2
2025-08-28T20:00,26.1,96,7.7,102,1002.4,0.1
2025-08-28T21:00,26.1,95,8.1,114,1002.2,1.2
2025-08-28T22:00,25.8,96,1.9,41,1002.1,0.8
2025-08-28T23:00,25.0,99,1.3,16,1002.7,5.8
2025-08-29T00:00,25.2,97,3.6,70,1003.0,1.2
2025-08-29T01:00,27.4,95,7.6,118,1003.1,0.0
2025-08-29T02:00,27.1,89,12.1,131,1003.9,1.9
2025-08-29T03:00,27.6,91,10.3,136,1003.9,0.1
2025-08-29T04:00,28.5,86,9.9,143,1004.2,0.0
2025-08-29T05:00,29.1,87,7.8,124,1003.8,0.1
2025-08-29T06:00,30.1,83,7.3,140,1003.7,0.1
2025-08-29T07:00,31.1,78,9.0,134,1003.1,0.2
2025-08-29T08:00,31.5,72,7.1,131,1002.1,0.1
2025-08-29T09:00,29.7,79,12.5,105,1001.4,0.6
2025-08-29T10:00,29.3,82,7.4,96,1000.8,0.1
2025-08-29T11:00,29.3,81,8.6,120,1001.1,0.0
2025-08-29T12:00,29.1,82,8.5,97,1001.1,0.0
2025-08-29T13:00,28.5,84,7.5,101,1002.1,0.0
2025-08-29T14:00,28.0,86,7.0,90,1003.3,0.0
2025-08-29T15:00,27.6,88,7.4,89,1004.2,0.0
2025-08-29T16:00,27.2,89,7.8,97,1004.7,0.0
2025-08-29T17:00,27.0,90,7.5,98,1005.5,0.0
2025-08-29T18:00,26.9,91,7.4,93,1005.9,0.0
2025-08-29T19:00,26.6,92,7.9,94,1005.6,0.0
2025-08-29T20:00,26.5,93,8.5,92,1005.2,0.0
2025-08-29T21:00,26.4,93,7.6,108,1005.2,0.0
2025-08-29T22:00,26.3,93,8.7,95,1004.8,0.0
2025-08-29T23:00,26.2,93,7.5,107,1005.0,0.0
2025-08-30T00:00,26.1,94,8.4,97,1005.2,0.0
2025-08-30T01:00,26.6,93,11.3,99,1005.7,0.1
2025-08-30T02:00,26.7,89,10.0,104,1006.4,0.1
2025-08-30T03:00,27.2,89,12.4,121,1006.1,0.0
2025-08-30T04:00,28.2,85,10.2,120,1006.2,0.0
2025-08-30T05:00,29.3,80,10.2,122,1006.4,0.1
2025-08-30T06:00,30.3,74,8.5,118,1005.9,0.1
2025-08-30T07:00,31.1,70,6.9,113,1005.1,0.1
2025-08-30T08:00,31.5,68,6.9,110,1003.9,0.0
2025-08-30T09:00,31.8,67,6.3,117,1002.8,0.0
2025-08-30T10:00,32.0,65,6.2,116,1002.1,0.0
2025-08-30T11:00,31.6,67,6.7,98,1001.7,0.0
2025-08-30T12:00,30.5,73,5.9,101,1001.4,0.0
2025-08-30T13:00,29.7,79,5.6,94,1003.0,0.0
2025-08-30T14:00,29.0,83,5.1,84,1003.3,0.0
2025-08-30T15:00,28.6,85,5.6,86,1004.5,0.0
2025-08-30T16:00,28.2,87,6.3,97,1005.1,0.0
2025-08-30T17:00,27.9,88,6.4,100,1005.0,0.0
2025-08-30T18:00,27.6,89,5.9,101,1004.9,0.0
2025-08-30T19:00,27.2,91,5.5,101,1004.5,0.0
2025-08-30T20:00,27.0,92,5.8,104,1004.3,0.0
2025-08-30T21:00,26.7,93,8.8,105,1003.4,0.0
2025-08-30T22:00,25.9,94,8.6,123,1002.4,0.1
2025-08-30T23:00,24.9,96,7.3,115,1003.7,3.6
2025-08-31T00:00,24.5,97,14.3,118,1004.4,0.4
2025-08-31T01:00,25.7,95,8.9,122,1003.2,0.1
2025-08-31T02:00,25.9,93,7.4,133,1004.5,0.0
2025-08-31T03:00,25.6,94,8.0,138,1004.7,1.2
2025-08-31T04:00,26.8,90,9.2,137,1004.9,1.3
2025-08-31T05:00,28.1,86,9.6,133,1005.0,0.2
2025-08-31T06:00,28.6,83,8.5,126,1004.6,0.2
2025-08-31T07:00,29.2,81,6.1,133,1003.0,0.1
2025-08-31T08:00,29.7,80,5.7,125,1001.9,0.1
2025-08-31T09:00,30.1,79,6.2,123,1000.6,0.2
2025-08-31T10:00,26.7,88,9.8,116,1000.6,10.2
2025-08-31T11:00,26.9,86,8.1,119,1000.0,0.5
2025-08-31T12:00,27.3,87,7.1,137,1000.3,0.1
2025-08-31T13:00,26.0,91,4.2,85,1001.3,0.0
2025-08-31T14:00,26.0,93,5.1,84,1001.5,0.0
2025-08-31T15:00,26.0,93,5.9,102,1001.8,0.0
2025-08-31T16:00,25.9,94,6.6,103,1002.4,0.2
2025-08-31T17:00,25.9,95,7.8,109,1002.4,0.3
2025-08-31T18:00,25.8,95,9.7,112,1002.0,0.5
2025-08-31T19:00,25.7,95,11.8,116,1001.3,1.2
2025-08-31T20:00,25.2,96,8.5,138,1000.8,3.3
2025-08-31T21:00,24.9,97,9.8,133,1000.1,1.1
2025-08-31T22:00,24.5,98,10.5,119,1000.0,2.2
2025-08-31T23:00,24.4,98,9.3,118,999.7,2.5
2025-09-01T00:00,24.3,97,10.0,116,1000.1,1.3
2025-09-01T01:00,24.8,96,5.6,92,999.8,1.7
2025-09-01T02:00,24.6,97,7.2,115,1000.1,3.7
2025-09-01T03:00,24.8,96,6.9,121,999.9,2.6
2025-09-01T04:00,25.0,94,7.5,130,1000.4,1.1
2025-09-01T05:00,25.6,92,9.0,128,1000.4,0.6
2025-09-01T06:00,26.8,88,6.9,121,1000.3,0.1
2025-09-01T07:00,28.7,81,7.0,125,999.6,0.3
2025-09-01T08:00,28.5,79,9.7,137,998.5,0.6
2025-09-01T09:00,27.5,84,13.3,111,997.6,2.9
2025-09-01T10:00,27.7,82,15.5,112,996.8,0.2
2025-09-01T11:00,27.0,84,13.6,139,997.4,3.9
2025-09-01T12:00,26.0,90,11.9,117,997.4,0.5
2025-09-01T13:00,25.2,91,16.4,105,998.7,0.4
2025-09-01T14:00,24.9,93,14.4,106,999.0,1.4
2025-09-01T15:00,24.6,96,14.2,114,1000.0,1.6
2025-09-01T16:00,24.5,96,13.5,113,1000.6,1.0
2025-09-01T17:00,24.6,96,14.0,110,1000.7,1.6
2025-09-01T18:00,24.7,95,14.3,114,1000.4,1.9
2025-09-01T19:00,24.4,96,13.6,119,999.9,7.7
2025-09-01T20:00,24.2,98,9.7,145,999.4,5.1
2025-09-01T21:00,24.0,98,12.8,158,999.0,3.1
2025-09-01T22:00,24.2,98,13.7,142,998.6,2.6
2025-09-01T23:00,24.0,98,10.8,132,998.8,3.0
2025-09-02T00:00,24.0,98,12.8,119,999.2,1.4
2025-09-02T01:00,24.5,95,15.7,112,1000.4,0.6
2025-09-02T02:00,24.5,94,12.9,126,1001.0,0.2
2025-09-02T03:00,24.8,92,10.6,111,1001.4,0.2
2025-09-02T04:00,25.8,86,15.3,118,1002.1,0.0
2025-09-02T05:00,26.7,84,13.1,126,1002.2,0.1
2025-09-02T06:00,27.1,81,15.4,131,1002.2,0.1
2025-09-02T07:00,26.9,83,10.5,121,1001.9,0.2
2025-09-02T08:00,26.0,88,14.4,113,1001.2,0.3
2025-09-02T09:00,27.5,81,11.8,117,1000.2,0.6
2025-09-02T10:00,26.2,87,10.7,103,1000.0,5.3
2025-09-02T11:00,26.2,87,13.5,103,999.8,0.4
2025-09-02T12:00,26.3,88,12.3,100,999.9,0.4
2025-09-02T13:00,24.7,96,12.7,122,1001.0,3.6
2025-09-02T14:00,24.8,96,13.8,122,1001.6,2.1
2025-09-02T15:00,25.0,95,13.0,124,1002.4,0.2
2025-09-02T16:00,25.1,96,11.3,126,1002.8,0.0
2025-09-02T17:00,25.1,96,9.9,111,1003.4,0.0
2025-09-02T18:00,25.1,96,9.4,121,1003.8,0.0
2025-09-02T19:00,24.9,96,9.8,131,1003.7,0.0
2025-09-02T20:00,24.7,96,8.9,132,1003.2,0.0
2025-09-02T21:00,24.5,96,7.1,133,1003.1,0.0
2025-09-02T22:00,24.3,97,8.6,113,1003.1,0.0
2025-09-02T23:00,24.3,97,8.6,120,1003.1,0.0
2025-09-03T00:00,24.2,98,5.8,112,1003.3,0.0
2025-09-03T01:00,24.5,95,5.6,151,1004.1,7.3
2025-09-03T02:00,25.1,94,3.6,180,1005.1,0.2
2025-09-03T03:00,25.8,92,2.2,215,1004.9,0.0
2025-09-03T04:00,26.7,89,4.8,115,1005.3,0.2
2025-09-03T05:00,27.8,85,1.3,8,1005.3,0.0
2025-09-03T06:00,29.5,80,6.3,31,1005.0,0.2
2025-09-03T07:00,27.7,82,9.5,68,1004.9,4.1
2025-09-03T08:00,28.3,79,10.0,72,1004.0,0.1
2025-09-03T09:00,28.6,78,9.5,75,1002.7,0.1
2025-09-03T10:00,28.9,77,8.6,78,1001.7,0.4
2025-09-03T11:00,28.5,79,8.5,77,1001.5,0.2
2025-09-03T12:00,28.3,80,7.9,78,1001.3,0.0
2025-09-03T13:00,26.2,87,8.2,76,1003.0,0.0
2025-09-03T14:00,26.0,88,7.3,79,1003.4,0.1
2025-09-03T15:00,25.8,90,6.5,71,1004.1,0.3
2025-09-03T16:00,25.7,90,6.3,75,1004.7,0.5
2025-09-03T17:00,25.5,92,6.2,57,1004.7,1.0
2025-09-03T18:00,25.4,94,4.8,29,1005.1,0.3
2025-09-03T19:00,25.2,96,5.1,8,1005.1,0.3
2025-09-03T20:00,25.1,96,7.4,13,1004.7,0.9
2025-09-03T21:00,24.9,96,7.1,19,1004.3,0.5
2025-09-03T22:00,24.8,97,8.4,25,1003.7,0.3
2025-09-03T23:00,25.0,96,9.4,30,1003.8,0.1
2025-09-04T00:00,24.6,96,8.0,27,1004.1,1.4
2025-09-04T01:00,24.0,96,12.0,19,1005.4,9.6
2025-09-04T02:00,24.5,92,7.1,38,1005.4,0.0
2025-09-04T03:00,25.5,92,2.7,42,1005.7,0.0
2025-09-04T04:00,27.1,87,3.8,25,1005.9,0.0
2025-09-04T05:00,28.9,82,3.1,28,1006.0,0.0
2025-09-04T06:00,30.2,77,3.6,53,1005.6,0.0
2025-09-04T07:00,31.2,72,3.1,50,1004.9,0.0
2025-09-04T08:00,31.6,69,3.6,30,1003.5,0.0
2025-09-04T09:00,31.8,66,6.9,59,1002.8,0.0
2025-09-04T10:00,29.9,75,9.7,90,1002.1,0.1
2025-09-04T11:00,29.1,80,5.8,39,1001.8,0.0
2025-09-04T12:00,28.7,82,4.5,40,1001.7,0.0
2025-09-04T13:00,28.1,86,4.3,24,1002.7,0.0
2025-09-04T14:00,27.5,88,4.6,31,1003.2,0.0
2025-09-04T15:00,27.1,89,4.7,40,1003.8,0.0
2025-09-04T16:00,26.8,90,4.7,40,1004.1,0.0
2025-09-04T17:00,26.5,91,4.3,42,1004.1,0.0
2025-09-04T18:00,26.2,92,3.9,37,1004.6,0.0
2025-09-04T19:00,26.0,92,4.7,18,1004.1,0.0
2025-09-04T20:00,25.8,93,5.0,69,1004.1,0.0
2025-09-04T21:00,25.6,94,4.7,18,1003.9,0.0
2025-09-04T22:00,25.5,92,5.5,46,1004.1,0.6
2025-09-04T23:00,25.4,93,6.0,27,1004.1,0.4
2025-09-05T00:00,25.4,93,5.5,36,1004.4,0.0
2025-09-05T01:00,26.8,86,9.3,77,1004.6,0.0
2025-09-05T02:00,27.3,83,9.7,90,1005.1,0.0
2025-09-05T03:00,28.2,79,10.3,89,1005.6,0.0
2025-09-05T04:00,29.2,73,15.9,99,1005.8,0.0
2025-09-05T05:00,30.1,73,12.2,88,1005.5,0.0
2025-09-05T06:00,30.8,72,12.6,88,1005.0,0.1
2025-09-05T07:00,31.3,71,13.1,82,1004.0,0.1
2025-09-05T08:00,30.9,73,13.5,100,1003.0,0.1
2025-09-05T09:00,30.8,73,10.5,63,1001.7,0.1
2025-09-05T10:00,29.7,75,10.8,95,1001.3,2.1
2025-09-05T11:00,28.7,82,12.9,97,1001.6,1.2
2025-09-05T12:00,27.2,88,7.7,118,1001.6,0.2
2025-09-05T13:00,27.3,89,7.0,89,1003.0,0.0
2025-09-05T14:00,27.1,91,5.4,76,1004.1,0.0
2025-09-05T15:00,26.9,92,7.0,78,1004.6,0.0
2025-09-05T16:00,26.8,91,8.3,86,1005.3,0.0
2025-09-05T17:00,26.7,91,7.8,81,1005.4,0.0
2025-09-05T18:00,26.6,92,8.1,84,1005.5,0.0
2025-09-05T19:00,26.0,92,8.1,122,1005.3,1.6
2025-09-05T20:00,25.0,95,11.2,108,1005.1,3.5
2025-09-05T21:00,24.5,94,13.6,101,1004.8,0.2
2025-09-05T22:00,24.6,95,10.5,106,1004.8,0.5
2025-09-05T23:00,24.8,96,8.6,105,1004.8,0.1
2025-09-06T00:00,24.7,96,6.5,93,1005.2,0.0
2025-09-06T01:00,26.3,91,6.3,97,1005.0,0.0
2025-09-06T02:00,26.9,91,6.0,93,1005.7,0.0
2025-09-06T03:00,28.1,86,9.3,108,1006.0,0.0
2025-09-06T04:00,29.5,77,12.3,119,1006.3,0.0
2025-09-06T05:00,30.5,73,12.5,117,1006.3,0.2
2025-09-06T06:00,31.0,71,11.0,114,1006.0,0.1
2025-09-06T07:00,31.5,71,11.1,115,1005.2,0.1
2025-09-06T08:00,31.4,72,11.2,111,1003.8,0.2
2025-09-06T09:00,31.8,72,9.6,110,1002.3,0.3
2025-09-06T10:00,29.8,78,5.6,119,1001.6,3.0
2025-09-06T11:00,29.1,81,6.6,116,1001.7,0.7
2025-09-06T12:00,28.6,84,6.9,84,1002.2,0.1
2025-09-06T13:00,29.0,83,6.9,81,1003.3,0.0
2025-09-06T14:00,28.3,86,8.9,62,1004.1,0.0
2025-09-06T15:00,27.6,88,9.4,86,1004.5,0.0
2025-09-06T16:00,26.9,88,7.9,102,1005.3,0.0
2025-09-06T17:00,26.6,89,8.4,100,1005.5,0.0
2025-09-06T18:00,26.4,89,8.7,111,1005.6,0.0
2025-09-06T19:00,26.4,90,9.8,121,1005.0,0.0
2025-09-06T20:00,25.5,93,9.4,135,1005.1,1.0
2025-09-06T21:00,25.5,94,8.8,123,1004.3,0.0
2025-09-06T22:00,25.3,95,6.1,150,1004.8,0.0
2025-09-06T23:00,25.1,96,5.9,140,1004.4,0.0
2025-09-07T00:00,24.9,96,5.4,104,1005.0,0.0
2025-09-07T01:00,25.9,95,7.7,102,1004.4,0.0
2025-09-07T02:00,26.7,94,7.0,87,1005.1,0.0
2025-09-07T03:00,28.0,88,8.0,100,1005.3,0.0
2025-09-07T04:00,29.4,82,8.0,117,1005.6,0.0
2025-09-07T05:00,30.8,74,8.8,129,1005.9,0.0
2025-09-07T06:00,31.5,72,8.4,140,1005.5,0.0
2025-09-07T07:00,32.0,69,8.3,141,1004.7,0.0
2025-09-07T08:00,32.1,69,7.8,136,1003.5,0.0
2025-09-07T09:00,32.2,70,6.7,136,1001.9,0.1
2025-09-07T10:00,30.5,77,9.2,113,1001.1,0.6
2025-09-07T11:00,30.7,77,5.6,86,1000.8,0.0
2025-09-07T12:00,30.0,78,4.3,132,1001.2,0.4
2025-09-07T13:00,27.7,88,6.4,98,1002.9,0.0
2025-09-07T14:00,27.2,89,4.6,111,1003.8,0.0
2025-09-07T15:00,27.0,90,4.7,108,1004.7,0.0
2025-09-07T16:00,26.7,91,4.5,106,1005.5,0.0
2025-09-07T17:00,26.4,92,5.4,110,1005.8,0.0
2025-09-07T18:00,26.2,93,4.7,94,1005.5,0.0
2025-09-07T19:00,25.9,94,4.7,118,1004.9,0.0
2025-09-07T20:00,25.6,95,3.9,124,1004.2,0.0
2025-09-07T21:00,25.4,96,2.8,105,1003.9,0.0
2025-09-07T22:00,25.2,97,2.4,99,1003.9,0.0
2025-09-07T23:00,25.1,98,2.6,102,1004.3,0.0
2025-09-08T00:00,25.0,98,3.3,135,1004.6,0.0
2025-09-08T01:00,25.5,96,5.1,126,1005.4,0.0
2025-09-08T02:00,26.6,92,5.0,139,1005.7,0.0
2025-09-08T03:00,28.0,88,4.8,146,1005.8,0.0
2025-09-08T04:00,29.4,81,5.5,161,1006.6,0.1
2025-09-08T05:00,30.4,75,4.4,171,1006.7,0.1
2025-09-08T06:00,31.2,72,3.5,168,1006.4,0.1
2025-09-08T07:00,31.7,69,3.1,170,1005.9,0.1
2025-09-08T08:00,31.8,70,3.5,195,1004.9,0.1
2025-09-08T09:00,31.8,70,4.2,223,1003.8,0.1
2025-09-08T10:00,32.0,67,4.2,227,1003.2,0.1
2025-09-08T11:00,31.4,67,0.3,135,1002.6,0.0
2025-09-08T12:00,30.3,75,5.3,45,1003.4,0.0
2025-09-08T13:00,30.2,79,1.8,79,1004.6,0.0
2025-09-08T14:00,29.1,85,2.6,56,1005.5,0.0
2025-09-08T15:00,28.3,91,3.4,74,1006.2,0.0
2025-09-08T16:00,27.9,93,3.8,95,1006.9,0.0
2025-09-08T17:00,27.5,94,3.3,96,1006.9,0.0
2025-09-08T18:00,27.1,95,3.2,128,1006.6,0.0
2025-09-08T19:00,26.8,95,4.0,144,1006.5,0.0
2025-09-08T20:00,26.6,93,4.3,165,1006.2,0.0
2025-09-08T21:00,26.4,90,4.2,211,1005.9,0.0
2025-09-08T22:00,26.2,88,4.6,244,1005.6,0.0
2025-09-08T23:00,26.2,86,7.0,269,1005.9,0.0
2025-09-09T00:00,26.1,87,7.6,274,1006.3,0.0
2025-09-09T01:00,27.1,85,7.2,276,1006.7,0.0
