system:index,AOD,date,image_count,.geo
923,2012.1624682271708,2023-07-13,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
924,,2023-07-14,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
925,,2023-07-15,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
926,1626.904255319149,2023-07-16,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
927,1401.597014925373,2023-07-17,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
928,,2023-07-18,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
929,546.7439391918923,2023-07-19,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
930,518.482568046183,2023-07-20,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
931,1513.6264627396245,2023-07-21,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
932,,2023-07-22,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
933,569.5998430757159,2023-07-23,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
934,592.3254342209416,2023-07-24,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
935,,2023-07-25,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
936,,2023-07-26,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
937,1996.279671426378,2023-07-27,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
938,,2023-07-28,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
939,,2023-07-29,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
940,1509.2858952556137,2023-07-30,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
941,1615.2432432432433,2023-07-31,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
942,1044.7654432404165,2023-08-01,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
943,1238.4350336434898,2023-08-02,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
944,,2023-08-03,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
945,,2023-08-04,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
946,1399.622641509434,2023-08-05,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
947,1368.461281464281,2023-08-06,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
948,1063.388973158346,2023-08-07,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
949,,2023-08-08,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
950,1282.3225318161346,2023-08-09,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
951,1337.5797101449275,2023-08-10,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
952,1216.4431121630198,2023-08-11,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
953,703.4566349378433,2023-08-12,134,"{""type"":""MultiPoint"",""coordinates"":[]}"
954,1237.3851290083257,2023-08-13,134,"{""type"":""MultiPoint"",""coordinates"":[]}"
955,,2023-08-14,134,"{""type"":""MultiPoint"",""coordinates"":[]}"
956,1385.7927736450586,2023-08-15,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
957,1229.727803824844,2023-08-16,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
958,760.4371614661181,2023-08-17,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
959,1097.642329709017,2023-08-18,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
960,889.1755729412835,2023-08-19,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
961,509.77721563014734,2023-08-20,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
962,1220.8722725590121,2023-08-21,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
963,,2023-08-22,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
964,,2023-08-23,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
965,,2023-08-24,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
966,955.1551465544213,2023-08-25,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
967,863.0250515075359,2023-08-26,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
968,784.858593509231,2023-08-27,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
969,1082.335178168008,2023-08-28,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
970,685.6300725765759,2023-08-29,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
971,750.1983965618083,2023-08-30,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
972,764.7253740770091,2023-08-31,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
973,827.952415368408,2023-09-01,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
974,523.2478657919829,2023-09-02,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
975,580.1865407352195,2023-09-03,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
976,538.2914800197924,2023-09-04,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
977,505.5249356263883,2023-09-05,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
978,792.0957736749332,2023-09-06,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
979,716.3056047293969,2023-09-07,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
980,443.74474748376036,2023-09-08,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
981,554.8333333333334,2023-09-09,65,"{""type"":""MultiPoint"",""coordinates"":[]}"
982,362.66318421783825,2023-09-10,63,"{""type"":""MultiPoint"",""coordinates"":[]}"
983,547.7812920592194,2023-09-11,62,"{""type"":""MultiPoint"",""coordinates"":[]}"
984,594.5663750618686,2023-09-12,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
985,1543.9630881444123,2023-09-13,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
986,908.4586355549475,2023-09-14,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
987,516.3602623762965,2023-09-15,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
988,528.8,2023-09-16,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
989,831.2177275947319,2023-09-17,48,"{""type"":""MultiPoint"",""coordinates"":[]}"
990,367.48014306811564,2023-09-18,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
991,459.06402128268945,2023-09-19,42,"{""type"":""MultiPoint"",""coordinates"":[]}"
992,429.9793467330644,2023-09-20,40,"{""type"":""MultiPoint"",""coordinates"":[]}"
993,662.6318210751509,2023-09-21,37,"{""type"":""MultiPoint"",""coordinates"":[]}"
994,676.8380836098606,2023-09-22,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
995,1765.5208043895861,2023-09-23,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
996,910.4318912780385,2023-09-24,32,"{""type"":""MultiPoint"",""coordinates"":[]}"
997,894.359136676623,2023-09-25,39,"{""type"":""MultiPoint"",""coordinates"":[]}"
998,1115.8806040022166,2023-09-26,42,"{""type"":""MultiPoint"",""coordinates"":[]}"
999,555.8234992960596,2023-09-27,44,"{""type"":""MultiPoint"",""coordinates"":[]}"
1000,504.60741663977024,2023-09-28,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
1001,484.5740376830103,2023-09-29,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
1002,513.9146436252602,2023-09-30,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
1003,552.6467760157179,2023-10-01,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
1004,451.8362398709718,2023-10-02,63,"{""type"":""MultiPoint"",""coordinates"":[]}"
1005,377.8046338552993,2023-10-03,63,"{""type"":""MultiPoint"",""coordinates"":[]}"
1006,400.17887093519016,2023-10-04,64,"{""type"":""MultiPoint"",""coordinates"":[]}"
1007,468.0448128776033,2023-10-05,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
1008,427.45821553493903,2023-10-06,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
1009,518.2535882375012,2023-10-07,79,"{""type"":""MultiPoint"",""coordinates"":[]}"
1010,570.818962170533,2023-10-08,80,"{""type"":""MultiPoint"",""coordinates"":[]}"
1011,486.9261366577131,2023-10-09,82,"{""type"":""MultiPoint"",""coordinates"":[]}"
1012,584.8275608811584,2023-10-10,86,"{""type"":""MultiPoint"",""coordinates"":[]}"
1013,333.284024515797,2023-10-11,85,"{""type"":""MultiPoint"",""coordinates"":[]}"
1014,528.0933876060827,2023-10-12,91,"{""type"":""MultiPoint"",""coordinates"":[]}"
1015,814.4272799794247,2023-10-13,85,"{""type"":""MultiPoint"",""coordinates"":[]}"
1016,692.5381378635361,2023-10-14,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
1017,964.7360275540068,2023-10-15,89,"{""type"":""MultiPoint"",""coordinates"":[]}"
1018,754.056239776421,2023-10-16,88,"{""type"":""MultiPoint"",""coordinates"":[]}"
1019,540.8036114570359,2023-10-17,91,"{""type"":""MultiPoint"",""coordinates"":[]}"
1020,380.3804085693249,2023-10-18,89,"{""type"":""MultiPoint"",""coordinates"":[]}"
1021,401.21623755033573,2023-10-19,91,"{""type"":""MultiPoint"",""coordinates"":[]}"
1022,585.7354826389569,2023-10-20,92,"{""type"":""MultiPoint"",""coordinates"":[]}"
1023,851.3885049024908,2023-10-21,89,"{""type"":""MultiPoint"",""coordinates"":[]}"
1024,1243.8035996432436,2023-10-22,93,"{""type"":""MultiPoint"",""coordinates"":[]}"
1025,728.7266498238563,2023-10-23,91,"{""type"":""MultiPoint"",""coordinates"":[]}"
1026,722.5031075032857,2023-10-24,94,"{""type"":""MultiPoint"",""coordinates"":[]}"
1027,777.7526507331678,2023-10-25,92,"{""type"":""MultiPoint"",""coordinates"":[]}"
1028,558.6649730301091,2023-10-26,94,"{""type"":""MultiPoint"",""coordinates"":[]}"
1029,651.2300529572668,2023-10-27,94,"{""type"":""MultiPoint"",""coordinates"":[]}"
1030,1132.1669206303775,2023-10-28,95,"{""type"":""MultiPoint"",""coordinates"":[]}"
1031,1114.0484130850582,2023-10-29,96,"{""type"":""MultiPoint"",""coordinates"":[]}"
1032,1205.7765636784427,2023-10-30,95,"{""type"":""MultiPoint"",""coordinates"":[]}"
1033,1863.799618641824,2023-10-31,98,"{""type"":""MultiPoint"",""coordinates"":[]}"
1034,1167.6237235031997,2023-11-01,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1035,2817.731966254166,2023-11-02,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1036,2185.336229317542,2023-11-03,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1037,3229.824951516414,2023-11-04,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1038,3290.8920340585146,2023-11-05,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1039,1772.3100165224248,2023-11-06,98,"{""type"":""MultiPoint"",""coordinates"":[]}"
1040,1971.960397721257,2023-11-07,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1041,1851.709519346115,2023-11-08,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1042,2551.5123181131244,2023-11-09,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1043,1931.8413948256466,2023-11-10,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1044,741.731081423807,2023-11-11,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1045,483.83197679874945,2023-11-12,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1046,2484.4817427784983,2023-11-13,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1047,1104.6224540486837,2023-11-14,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1048,1972.91772269393,2023-11-15,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1049,1965.0461436614714,2023-11-16,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1050,1453.9075454880654,2023-11-17,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1051,1186.4548683240223,2023-11-18,98,"{""type"":""MultiPoint"",""coordinates"":[]}"
1052,1531.694454105895,2023-11-19,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1053,1885.7875535467278,2023-11-20,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1054,1863.7354879783293,2023-11-21,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1055,1574.04209725532,2023-11-22,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1056,1800.0429017245397,2023-11-23,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1057,1827.629957661712,2023-11-24,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1058,1171.8368177850148,2023-11-25,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1059,720.7738241358992,2023-11-26,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1060,1532.14,2023-11-27,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1061,1727.9511210991368,2023-11-28,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1062,3189.6647103152195,2023-11-29,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1063,3268.35891750691,2023-11-30,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1064,2432.8833630755385,2023-12-01,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1065,1835.4415671087509,2023-12-02,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1066,895.3977176713221,2023-12-03,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1067,1884.9686064063017,2023-12-04,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1068,662.1141575966706,2023-12-05,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1069,582.8634671350316,2023-12-06,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1070,1142.6627684676914,2023-12-07,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1071,690.5180711341698,2023-12-08,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1072,665.278914856464,2023-12-09,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1073,656.9068214261594,2023-12-10,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1074,773.4731730113554,2023-12-11,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1075,1139.9339406734018,2023-12-12,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1076,802.8692527609624,2023-12-13,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1077,510.69882101795326,2023-12-14,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1078,611.9953315662767,2023-12-15,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1079,728.1111740065783,2023-12-16,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1080,832.6992097839678,2023-12-17,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1081,559.0125307705977,2023-12-18,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1082,447.5570107168453,2023-12-19,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1083,739.4725183713199,2023-12-20,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1084,986.0904376194079,2023-12-21,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1085,1076.221734385867,2023-12-22,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1086,1327.806927915136,2023-12-23,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1087,787.8034516114662,2023-12-24,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1088,785.0474046620443,2023-12-25,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1089,1156.8472033064218,2023-12-26,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1090,1741.6049509186632,2023-12-27,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1091,1340.4333932830098,2023-12-28,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1092,1543.2742474916388,2023-12-29,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1093,641.9273925706402,2023-12-30,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1094,,2023-12-31,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1095,1441.6140617602189,2024-01-01,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1096,1070.1800135232177,2024-01-02,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1097,2212.9537572254335,2024-01-03,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1098,,2024-01-04,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1099,,2024-01-05,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1100,,2024-01-06,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1101,2060.0437323772067,2024-01-07,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1102,907.281462077084,2024-01-08,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1103,3388.2790127100666,2024-01-09,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1104,723.2356682456817,2024-01-10,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1105,1079.540007043586,2024-01-11,98,"{""type"":""MultiPoint"",""coordinates"":[]}"
1106,844.6586904301763,2024-01-12,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1107,730.3528961469761,2024-01-13,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1108,729.2882475205022,2024-01-14,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1109,532.2159503526566,2024-01-15,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1110,1471.1646186089429,2024-01-16,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1111,810.9645732745881,2024-01-17,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1112,1075.5056042418103,2024-01-18,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1113,3061.5575951604865,2024-01-19,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1114,1255.2136912545318,2024-01-20,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1115,,2024-01-21,98,"{""type"":""MultiPoint"",""coordinates"":[]}"
1116,964.3399161646784,2024-01-22,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1117,1619.9149583347116,2024-01-23,98,"{""type"":""MultiPoint"",""coordinates"":[]}"
1118,1088.8606430172601,2024-01-24,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1119,993.0148498558362,2024-01-25,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1120,751.6244677268,2024-01-26,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1121,569.7640129374865,2024-01-27,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1122,,2024-01-28,98,"{""type"":""MultiPoint"",""coordinates"":[]}"
1123,1523.9699581919058,2024-01-29,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1124,1515.8139362945801,2024-01-30,98,"{""type"":""MultiPoint"",""coordinates"":[]}"
1125,,2024-01-31,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1126,2112.6349206349205,2024-02-01,98,"{""type"":""MultiPoint"",""coordinates"":[]}"
1127,864.1056249479249,2024-02-02,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1128,474.31937172774866,2024-02-03,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1129,552.5,2024-02-04,98,"{""type"":""MultiPoint"",""coordinates"":[]}"
1130,624.1074958523953,2024-02-05,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1131,431.2035256686119,2024-02-06,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
1132,409.5133562476807,2024-02-07,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1133,333.25334308210046,2024-02-08,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1134,353.90993196936074,2024-02-09,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
1135,974.8882539886608,2024-02-10,100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1136,857.7065312928999,2024-02-11,98,"{""type"":""MultiPoint"",""coordinates"":[]}"
1137,,2024-02-12,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
1138,1147.8544395485005,2024-02-13,94,"{""type"":""MultiPoint"",""coordinates"":[]}"
1139,1114.2367127789075,2024-02-14,93,"{""type"":""MultiPoint"",""coordinates"":[]}"
1140,791.4799279897694,2024-02-15,96,"{""type"":""MultiPoint"",""coordinates"":[]}"
1141,472.9009892652992,2024-02-16,92,"{""type"":""MultiPoint"",""coordinates"":[]}"
1142,467.6681873039731,2024-02-17,94,"{""type"":""MultiPoint"",""coordinates"":[]}"
1143,604.54020196835,2024-02-18,91,"{""type"":""MultiPoint"",""coordinates"":[]}"
1144,628.8957954366335,2024-02-19,93,"{""type"":""MultiPoint"",""coordinates"":[]}"
1145,1441.0553864951312,2024-02-20,91,"{""type"":""MultiPoint"",""coordinates"":[]}"
1146,659.3961904984646,2024-02-21,89,"{""type"":""MultiPoint"",""coordinates"":[]}"
1147,539.587081201279,2024-02-22,92,"{""type"":""MultiPoint"",""coordinates"":[]}"
1148,411.71023052374755,2024-02-23,89,"{""type"":""MultiPoint"",""coordinates"":[]}"
1149,570.8856337983221,2024-02-24,91,"{""type"":""MultiPoint"",""coordinates"":[]}"
1150,614.9518280161544,2024-02-25,89,"{""type"":""MultiPoint"",""coordinates"":[]}"
1151,345.7492352607091,2024-02-26,89,"{""type"":""MultiPoint"",""coordinates"":[]}"
1152,583.0030243500006,2024-02-27,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
1153,350.93828333278,2024-02-28,81,"{""type"":""MultiPoint"",""coordinates"":[]}"
1154,344.9472847166196,2024-02-29,88,"{""type"":""MultiPoint"",""coordinates"":[]}"
1155,911.7172031777878,2024-03-01,82,"{""type"":""MultiPoint"",""coordinates"":[]}"
1156,465.67878451253875,2024-03-02,87,"{""type"":""MultiPoint"",""coordinates"":[]}"
1157,682.5990959189037,2024-03-03,86,"{""type"":""MultiPoint"",""coordinates"":[]}"
1158,337.71248394635245,2024-03-04,80,"{""type"":""MultiPoint"",""coordinates"":[]}"
1159,366.5395619592264,2024-03-05,80,"{""type"":""MultiPoint"",""coordinates"":[]}"
1160,458.9510715402768,2024-03-06,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
1161,464.3703707208268,2024-03-07,72,"{""type"":""MultiPoint"",""coordinates"":[]}"
1162,448.77205690849803,2024-03-08,69,"{""type"":""MultiPoint"",""coordinates"":[]}"
1163,324.38981279045225,2024-03-09,65,"{""type"":""MultiPoint"",""coordinates"":[]}"
1164,371.5418648479113,2024-03-10,65,"{""type"":""MultiPoint"",""coordinates"":[]}"
1165,631.2016756618026,2024-03-11,58,"{""type"":""MultiPoint"",""coordinates"":[]}"
1166,749.391530869721,2024-03-12,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
1167,695.7203241931717,2024-03-13,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
1168,565.8634068477686,2024-03-14,47,"{""type"":""MultiPoint"",""coordinates"":[]}"
1169,320.1538469791509,2024-03-15,46,"{""type"":""MultiPoint"",""coordinates"":[]}"
1170,422.4052742077386,2024-03-16,41,"{""type"":""MultiPoint"",""coordinates"":[]}"
1171,423.3018765845185,2024-03-17,37,"{""type"":""MultiPoint"",""coordinates"":[]}"
1172,407.91272692419057,2024-03-18,32,"{""type"":""MultiPoint"",""coordinates"":[]}"
1173,550.8201456492175,2024-03-19,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1174,581.5505430480498,2024-03-20,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
1175,696.6931189302724,2024-03-21,33,"{""type"":""MultiPoint"",""coordinates"":[]}"
1176,755.7810910551074,2024-03-22,38,"{""type"":""MultiPoint"",""coordinates"":[]}"
1177,434.2324706315823,2024-03-23,34,"{""type"":""MultiPoint"",""coordinates"":[]}"
1178,949.0894770006298,2024-03-24,35,"{""type"":""MultiPoint"",""coordinates"":[]}"
1179,457.95934642273676,2024-03-25,43,"{""type"":""MultiPoint"",""coordinates"":[]}"
1180,432.0178171069688,2024-03-26,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
1181,452.3696832371555,2024-03-27,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
1182,568.9064158828972,2024-03-28,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
1183,637.4830000208946,2024-03-29,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
1184,898.7347808961503,2024-03-30,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
1185,508.05851204760455,2024-03-31,63,"{""type"":""MultiPoint"",""coordinates"":[]}"
1186,599.883322240744,2024-04-01,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
1187,295.3941324561766,2024-04-02,65,"{""type"":""MultiPoint"",""coordinates"":[]}"
1188,750.8333522746459,2024-04-03,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1189,531.0419567341914,2024-04-04,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
1190,492.5943812839863,2024-04-05,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1191,662.9768323926734,2024-04-06,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1192,262.9010128713288,2024-04-07,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
1193,526.7853308614971,2024-04-08,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1194,552.4592415662789,2024-04-09,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1195,688.7838443242601,2024-04-10,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1196,1014.017315948854,2024-04-11,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
1197,795.9422063179825,2024-04-12,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1198,1049.5730073214531,2024-04-13,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1199,,2024-04-14,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1200,,2024-04-15,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1201,486.19114173195135,2024-04-16,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
1202,319.20173647368784,2024-04-17,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1203,568.757218514536,2024-04-18,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1204,439.2240177468273,2024-04-19,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1205,583.7923791995188,2024-04-20,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1206,446.669742338908,2024-04-21,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1207,414.62555421101297,2024-04-22,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1208,904.2021938052735,2024-04-23,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1209,409.7968819267947,2024-04-24,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1210,478.23804669259243,2024-04-25,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1211,607.574338260945,2024-04-26,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1212,821.6220901847965,2024-04-27,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1213,735.8833138682209,2024-04-28,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
1214,579.5747982049893,2024-04-29,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1215,605.6447491005579,2024-04-30,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1216,403.76194777628257,2024-05-01,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1217,619.8893606601416,2024-05-02,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1218,759.6217164278563,2024-05-03,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1219,438.6472933410976,2024-05-04,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1220,992.5612713139841,2024-05-05,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1221,469.34952471775597,2024-05-06,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1222,1198.5036228464276,2024-05-07,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
1223,906.3319331848195,2024-05-08,67,"{""type"":""MultiPoint"",""coordinates"":[]}"
1224,917.2163277772066,2024-05-09,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
